"ID_REF"	"GSM322969"	"GSM323054"	"GSM323523"	"GSM323524"	"GSM323525"	"GSM323526"	"GSM323527"	"GSM323528"	"GSM323529"	"GSM323530"	"GSM323531"	"GSM323554"	"GSM323555"	"GSM323557"	"GSM323558"	"GSM323559"	"GSM323560"	"GSM323561"	"GSM323562"	"GSM323563"	"GSM323564"	"GSM323565"	"GSM323566"	"GSM323567"	"GSM323569"
"200091_s_at"	1611.63	1344.18	2293.65	2056.92	1627.07	2143.95	1707.46	2048.84	2053.1	1393.33	2458.04	1685.69	1958.31	1597.89	2476.28	1997.13	2192.54	2285.01	2140.52	2262.28	2554.48	2129.32	2090.4	1862.37	2289.93
"200092_s_at"	3962.35	3700.31	4609.31	4214.21	3764.97	4236.5	4185.41	4555.4	4106.95	3259.18	4370.07	3808.34	4008.59	3715.01	4540.22	4554.14	4336.81	4128.38	5120.59	4509.99	5116.33	4133.22	4562.08	3322.23	5038.78
"200093_s_at"	1368.89	1045.86	1371.74	1177.43	1619.62	1726.08	1092.6	1429.14	1269.13	1274.85	1112.05	1247.12	1436.37	1062.97	1120.33	1212.22	1370.96	1757.35	1339.54	1166.96	1055.94	1506.58	1122.26	1719.68	1585.61
"200094_s_at"	3232.66	3451.29	4261.49	3256.62	3572.22	3937.62	3678.68	3578.78	3970.12	3980.99	4858.78	3552.88	3193.43	3451.36	4716.4	4261.48	3974.67	3198.96	3336.88	4159.63	3622.56	4367.41	3813.17	3983.32	4348.09
"200095_x_at"	6642.25	5520.26	6298.11	5827.25	6607.21	6415.35	6732.55	6689.55	5736.87	6044.69	6159.97	6347.13	6327.23	6602.88	6474.22	6635.93	6332.32	7206.81	7682.21	7071.2	6378.83	5918.23	5179.94	5625.03	7535.55
"200096_s_at"	1917.18	1809.02	1946.5	1720.77	1774.2	1783.06	1862.14	1948.51	1692.32	1711.93	1484.09	1913.39	2009.98	1428.01	1415.55	1793.84	2087.6	2179.68	1577.86	1414.63	1702.1	720.63	1052.8	591.67	501.25
"200097_s_at"	1449.28	1952.45	1830.92	1634.11	1687.07	1753.65	1694.78	1735.92	1795.07	1888.72	1961.29	1737.49	1881.96	1852.44	1849.88	1760.62	1943.39	2006.29	1440.98	1693.7	1574.1	1831.04	1859.3	1861.89	1659.21
"200098_s_at"	786.85	874.6	1017.48	1010.16	863.52	818.76	762.97	769.32	1049.5	844.28	1165.33	898.51	838.59	824.24	1180.08	1147.26	966.96	923.86	990.13	951.62	969.33	1035.16	1359.33	1180.03	1283.73
"200099_s_at"	3780.25	2857.35	4979.34	3812.42	3861.66	3684.22	4014.11	3719.14	4299.13	3624.65	5331.72	3838.48	4061.96	3892.16	3987.61	4663.23	4134.64	4471.56	4133.1	3426.85	3344.81	4559.59	3948.83	4730.75	3239.99
"200593_s_at"	1198.09	1154.11	1136.47	1133.61	742.49	726.91	926.57	1044.45	1111.74	1004.19	1196.96	1011.97	929.71	901.73	782.34	928.78	887.33	1000.62	980.47	851.3	464.12	1043.7	887.77	1215.03	1171.66
"200594_x_at"	2074.75	2416.09	2256.71	2315.34	2000.33	1871.48	2158.2	2092.27	2328.78	2281.71	2520.17	2197.16	2231.24	2380.26	2156.74	2295.26	2195.02	2042.39	2014.87	2086.87	1529.23	2416.68	2094.88	2184.09	1989.04
"200595_s_at"	492.06	446.91	741.03	616.56	754.83	584.71	564.44	626.17	747.3	515.63	913.85	564.89	664.87	542.69	800.86	706.95	703.17	744.03	711.96	502.6	866.35	424.28	675.85	577.06	549.27
"200596_s_at"	751.42	816.47	1061.99	1114.24	848.37	798.12	852.82	894.53	893.01	720.78	1039.84	792.9	861.05	792.87	993.9	970.17	756.75	819.28	901.76	884.71	1496.91	641.45	784.02	753.01	546.37
"200597_at"	271.42	254.2	280.3	261.15	278.24	278.63	285.81	281.02	270.36	289.11	298.58	267.98	282.61	249.12	246.46	241.19	261.22	248.4	297.55	262.83	345.48	295.89	300.85	355.5	274.85
"200598_s_at"	1216.3	582.52	770.18	812.08	1160.19	467.35	948.44	1149.66	756.47	554.27	1192.53	840.26	1014.15	575.38	489.88	573.11	910.92	1398.79	823.05	480.95	956.97	516.8	561.84	629.26	377.2
"200599_s_at"	3022.33	1332.01	1908.62	2282.96	2455.6	2039.84	2181.49	2799.99	2327.99	1740.84	2213.62	2120.36	2928.05	1728.26	1982.94	2364.62	2943.84	3850.97	2515.71	2479.11	2600.24	1020.87	1908.95	1310.49	767.18
"200600_at"	1379.26	901.56	1427.87	1568.37	1281.27	1616.82	1521.1	1712.87	1458.8	899.87	1609.65	1269.36	1540.84	1177.68	1661.94	1633.57	2138.44	1401.26	1754.94	1613.22	2228.48	501.67	1544.61	481.73	442.96
"200601_at"	544.68	520.78	637.56	753.07	559.84	721.44	550.12	487.29	631.3	538.2	682.77	554.84	642.24	722.61	880.89	757.75	887.52	674.31	773.62	1206.62	583.39	290.14	570.34	370.02	387.12
"200602_at"	2039.75	2919.28	2930.3	2677.72	2483.93	2797.01	2460.29	2936.42	2928.93	2536.49	3078.69	2764.91	2611.9	2552.15	3355.12	3106.19	3232.49	3211.62	2267.53	2872.03	2164.23	2595.24	3688.72	2540.38	2102.08
"200603_at"	1500.07	2578.95	2078.02	2340.8	2002.14	2047.92	2029.37	2346.49	2368.48	2094.16	2079.44	2167.6	2074.28	2159.37	2679.77	2203	2224	2043.02	1839.92	2098.37	1691.55	2700.16	2748.48	2408.8	1449.84
"200604_s_at"	699.48	1009.4	705.55	771.46	803.53	438.21	709.58	755.64	986.78	1077.46	979.11	1127.11	774.87	574.95	343.88	586.69	526.56	771.04	563.42	340.33	311.74	1083.3	448.99	1423.48	626.05
"200605_s_at"	1341.04	2234.69	1849.44	1959.94	1516.47	1499.44	1689.02	2079.66	1871.55	1920.2	1583.29	1715.01	1643.4	1691.58	1748.65	1639.66	2063.46	1587.28	1320.48	1207.82	811.14	1924.49	1637.07	2076.8	1072.5
"200606_at"	70.64	80.51	107.27	67.6	65.69	96.13	66.88	72	61.09	63.26	119.93	85.19	91.21	66.65	112.08	84.03	96.03	63.15	77.7	87.31	63.34	86.24	71.51	95.11	131.97
"200607_s_at"	860.17	848.49	884.96	749.41	849.58	665.52	963.9	840.86	762.62	829.64	815.06	740.43	721.84	892.78	673.54	623.96	634.73	932.23	699.3	728.57	686.83	927.55	875.03	838.77	1045.79
"200608_s_at"	683.86	975.32	1110.55	877.37	914.11	1014.63	891.71	1214.08	1071.01	908.8	1097.36	773.08	910.56	915.2	1182.23	1028.08	976.51	1162.88	916.37	771.51	844.36	1101.93	1454.41	1286.66	893
"200609_s_at"	1231.34	1068.88	1152.19	1170.22	1010.31	977.24	972.62	1008.13	1073.22	909.93	1002.07	986.81	963.4	946.39	907.76	1020.54	1244.69	903.03	1073.81	1102.11	957.3	544.28	870.18	593.14	995.87
"200610_s_at"	1870.1	2021.24	2225.93	2097.76	1612.45	1963.31	1873.02	2078.97	2100.29	1732.76	2340.88	1757.51	2059.13	1936.38	2175.06	2097.09	2069.76	1848.09	2052.5	2048.81	2140.24	1960.42	2046.92	859.59	1565.82
"200611_s_at"	701.74	610.99	635.11	719.82	677.18	435.59	648.42	533.08	626.63	639.62	697.1	608.89	635.62	508.56	396.89	596.8	565.17	493.46	640.95	534.75	554.55	354.09	437.34	334.68	596.19
"200612_s_at"	985.88	1283.98	1231.27	1300.31	1092.1	1061.11	1105.92	1233.36	1264.62	1081.86	967.87	1364.64	1184.38	1129.89	1465.64	1388.22	1077.28	1249.06	1298.27	1097.46	1156.39	1000.17	901.07	949.75	1298.88
"200613_at"	1465.7	1203.51	1457.89	1332.72	1510.32	1304.36	1212.93	1089.7	1534.65	1455.3	1489.56	1450.56	1460.78	1257.36	1022.83	1377.48	1309.01	1331.15	1437.95	1329.38	1052.07	1527.85	1279.54	1751.04	1601.26
"200614_at"	2925.16	2746.21	2870.94	3235.54	3136.22	2884.46	3047.75	2782.96	3191.32	3020.48	3024.31	3332.31	3081.82	2641.73	2787.16	3293.79	3062.91	3128.19	2739.99	2903.52	3149.55	3653.97	2868.23	3392.12	1630.41
"200615_s_at"	553.68	489.97	469.14	552.12	586.58	344.65	468.31	434.27	650.79	507.26	504.57	595.87	538.67	373.12	383.77	578.05	406.94	528.09	515.58	340.56	326.34	391.87	265.9	412.84	505.78
"200616_s_at"	451.67	431.7	620.44	532.55	411.38	396.78	566.43	645.49	434.19	413.01	349.8	459.12	419.53	493.36	643.99	524.88	583	494.83	500.48	461.98	548.83	191.47	310.01	181.38	283.72
"200617_at"	927.29	802.51	854.3	965.36	838.79	943.49	745.13	972.68	932.6	1004.15	692.4	938.85	963.06	758.62	933.1	884.42	1065.44	1119.38	889.3	777.85	831.31	362.79	587.14	354.33	405.56
"200618_at"	747.72	901.55	968.41	908.46	1058.5	947.92	961.53	878.77	984.56	773.21	1222.57	912.78	1017.06	706.49	1113.53	1089.5	1055.11	671.46	957.62	888.33	1087.59	751.49	795.56	603.72	1283.68
"200619_at"	942.1	861.9	1007.56	829.55	1234.92	1025.5	1117.78	1143.13	1193.47	1000.91	1106.45	1177.7	1107.13	1015.04	1067.07	1179.88	1011.79	1289.68	988.76	1365.41	1101.79	925.14	1085.9	1003.55	1078.4
"200620_at"	1455.76	1498.53	1926.81	1465.5	1825.86	1606.77	1551.11	1591.16	1862.88	1680.88	1408.11	1853.6	1784	1422.24	1426.74	1788.48	1872.43	1905.46	1360.65	1111.38	964.68	1182.84	1394.74	1315.51	574
"200621_at"	829.24	1122.6	1536.18	1386.88	1509.47	1451.42	954.55	1540.85	1201.69	1076.38	434.07	1011.12	1369.7	909.09	1061.59	1031.92	1524.56	1450.37	954.78	942.81	937.26	1288.47	1477.94	1250.21	325.56
"200622_x_at"	635.37	818.35	738.95	694.22	900.39	619.4	661.38	625.94	984.12	843.61	577.07	923.2	674.05	797.96	671.94	931.32	702.34	780.3	924.65	797.26	429.58	764.38	486.61	854.54	842.53
"200623_s_at"	518.17	772.68	972.37	735.3	1010.34	903.45	723.54	576.38	954.4	897.8	613.01	829.89	752.41	1220	983.28	1197.08	1199.27	812.93	844.81	1013.47	334.89	1311.47	753.3	1492.66	1566.84
"200624_s_at"	957.33	1410.96	1598.21	1415.14	1343.66	950.18	1040.74	1235	1528.86	1453.08	1708.93	1291.35	1254.74	1193.28	1076.62	1285.78	1259.68	1642.04	1055.97	793.95	785.56	1401.41	1341.01	1918.68	1086.55
"200625_s_at"	1339.73	1149.43	1446.57	1502.32	1394.89	1413.22	1278.45	1358.72	1258.06	1118.26	1192.51	1330.39	1456.63	1086.15	1362.88	1278.94	1497.16	1404.39	1635.48	1542.22	1368.17	596.4	852.18	715.81	824.57
"200626_s_at"	1219.53	1419.63	2072.11	1293.26	1441.24	1285.96	1502.58	1595.38	1979.7	1669.88	2070.03	1572.47	1619.76	1724.18	1739.19	1837.86	1732.06	2051.47	1540.03	1286.94	1110.2	1942.79	1851.12	2168.57	1411.75
"200627_at"	1663.31	1815	1864.52	1628.79	1704.36	1611.86	1723.1	2123.16	1737.36	1575.14	2026.77	1677.65	1962.8	1863.09	1371.12	1616.39	1962.07	1768.33	1441.36	1408.85	1227.65	1949.16	1889.12	2110.03	1643.18
"200628_s_at"	428.38	318.14	311.1	427.64	522.57	271.93	353.91	353.62	367.25	324.07	539.5	352.88	430.1	338.13	254.95	344.26	592.23	417.47	400.91	354.73	382.66	374.05	331.72	462.51	416.03
"200629_at"	354.07	208.74	309.74	383.95	513.35	250.54	296.49	378.7	340.36	263.54	515.39	264.5	425.03	248.9	337.12	408.41	807.82	404.07	564.55	608.94	397.21	302.01	398.62	333.05	326.07
"200630_x_at"	1562.53	1709.64	1509.73	1338.99	1669.83	1998.75	1934.06	2041.08	1629.37	1568	1611.58	1807.36	1518.51	1536.75	1835.11	1376.04	1474.2	1621.14	1772.42	2511.08	1842.31	1712.68	2188.57	1704.44	1774.69
"200631_s_at"	1682.23	1777.39	1903.54	1863.11	1844.73	1801.29	1555.69	1554.42	1560.47	1817.73	1716.27	1607.23	1787.17	1738.27	1541.5	1473.87	1702.87	1345.71	1714.07	1544.35	1115.97	1869.87	1643.94	1742.3	1951.05
"200632_s_at"	1287.99	1032.95	1694.97	1857.69	908.2	1891.08	1553.37	2495.05	1685.6	1540.24	857.3	1591.5	1335.6	1584.36	1665.58	1883.09	1749.74	3402	1548.58	1662.65	969.12	487.99	918.42	747.67	1109.95
"200633_at"	5625.86	6718.43	7281.15	6732	7386.92	6932.38	6540.09	6187.71	6762.88	7800.86	6478.1	6635.19	7278.62	7047.02	5597.52	6997.75	6447.3	6975.17	5413.6	5143.15	7339.72	7276.85	8026.86	6693.23	5201.44
"200634_at"	1890.95	1006.7	1182.37	1770.49	1383.15	1285.86	1235.41	1152.18	1326.35	936.03	1619.16	1270.74	1408.62	1136.64	1252.12	1526.65	1922.35	1410.98	1887.79	1895.21	984.99	606.29	827.76	793.99	1137.73
"200635_s_at"	292.04	293.5	299.9	328.56	268.6	268.55	356.17	377.46	296.47	308.34	205.75	294.85	242.34	334.38	358.56	291	297.24	296.89	268.56	283.81	361.71	227.15	290.25	206.79	319.88
"200636_s_at"	545.2	581.4	498	583.01	375.17	623.66	565.66	621.43	637.35	621.6	302.97	513.74	489.43	584.47	666.33	605.82	603.46	738.84	556.86	668.34	591.03	360.26	554.93	384.84	777.28
"200637_s_at"	220.19	228.77	209.78	225.98	153.57	163.05	231.2	249.34	224.82	231.84	150.46	220.66	175.72	208.46	196.08	199.46	187.61	218.38	157.44	169.1	207.96	142.08	179.34	149.98	249.58
"200638_s_at"	1210.9	1181.19	1249.23	1259.13	1089.72	820.7	1082.92	1391.72	1324.34	861.81	1435.26	1295.47	1306.45	963.13	863.83	1088.65	1210.21	1837.7	1255.61	769.29	926.1	1802.63	1253.95	2134.09	2178.35
"200639_s_at"	1629.37	1442.3	1424.65	1665.14	1290.04	1272.83	1381.54	1614.89	1460.87	1186.52	1421.67	1518.99	1277.69	1225.7	1423.41	1406.29	1530.73	1625.23	1588.52	1693.27	1384.45	2373.36	1888.07	2653	2340.73
"200640_at"	1629.47	1367.45	1394.54	1287.1	1313.86	1163.63	1357.94	1555.72	1397.83	1201.89	1390.54	1451.97	1319.31	1067.01	1161.58	1257.5	1345.68	1466.82	1295.59	1197.04	1228.77	2205.7	1566.62	2417.79	2222.11
"200641_s_at"	972.92	791.92	857.45	843.16	887.73	465.39	802.93	794.49	927.1	753.47	1241.43	1039.83	966.89	645.62	346.72	595.78	694.76	1232.57	675.87	442.84	467.75	1486.09	700.58	1966.88	2099.92
"200642_at"	2563.32	2280.64	2873.69	2588.08	2351.91	3019.7	2073.32	3194.5	2495.02	2236.77	2084.95	2402.34	2523.99	2255.59	2378.18	2543.48	2783.43	2357.86	2543.58	2261.41	2640.54	2447.87	2893.87	2860.44	1499.91
"200643_at"	481.41	475.77	509.52	547.01	483.81	528.72	520.28	544.53	571.62	465.53	528.39	546.14	466.84	439.49	501.36	603.53	564.38	568.24	532.01	512.34	636.16	483.63	523.65	428.5	380.02
"200644_at"	2710.18	4371.03	3958.54	3532.67	3560.37	3054.04	3144.21	2162.97	3944.97	4808.98	2643.27	4009.45	3057.05	4099.69	3528.48	4303.93	3542.11	2367.39	2593.08	3254.94	696.11	1669.69	1679.01	2015.63	4857.27
"200645_at"	2948.97	2904.36	3501.21	3219.9	2879.3	3260.28	3220.8	3120.15	3264.81	3110.89	2361.2	3291.68	3283.75	3041.1	3474.07	3755.39	3922.46	3162.86	3258.82	3206.02	3426.27	2244.63	3084.38	2423.69	2430.98
"200646_s_at"	364.94	279.69	313.47	308.49	334.31	246.66	292.95	281.67	346.97	336.67	257.8	379.5	326.75	263.43	241.71	330.96	320	360.01	270.46	238	199.14	220.89	188.26	258.4	199.08
"200647_x_at"	1946.31	1228.1	1707.74	1661.45	1063.33	1654.03	1802.87	1099.72	1727.65	1825.82	1986.43	1978.25	1351.21	1297.25	1281.72	2078.99	1654.52	2219.18	1121.41	1115.09	1978.96	1124.79	1508.35	1526.03	1454.46
"200648_s_at"	2074.39	2327.13	2173.17	2951.13	729.96	1284.99	2028.82	2426.86	1676.35	1638.38	1150.73	1921.68	1590.99	1349.82	1154.24	1192.47	960.26	2880.04	1402.43	1558.49	428.44	1925.65	994.73	1363.66	490.44
"200649_at"	854.55	673.95	783.81	745.61	723.79	761.93	689.89	735.79	916.57	646.91	624.18	894.87	724.46	658.39	1068.91	983.56	1026.86	887.37	821.85	1105.96	680.16	425.35	598.63	523.9	409.02
"200650_s_at"	2468.16	1254.98	1402.41	1999.81	2125	1261.52	2950.05	2574.18	1908	979.65	2062.9	1481.42	2462.98	1013.43	1182.38	1652.27	2498.02	2434.46	2503.42	2527.02	1432.72	2035.83	1154.63	2217.06	1252.26
"200651_at"	3584.59	2623.97	3129.68	3084.89	2855.39	2196.65	3342.47	2978.91	2812.07	2263.47	4285.34	2840.59	2778.63	2721.76	2642.18	3131.01	3310.45	3357.71	3197.93	2847.97	2966.54	2149.8	1867	2344.96	4060.44
"200652_at"	1203.8	770.84	1037.75	951.88	939.36	935.54	1036.3	1008.73	1056.41	980.81	1282.95	1027.68	1070.05	955.3	968.5	1062.93	1260.98	802.34	1155	995.34	718.77	656.09	582.93	784.03	1420.81
"200653_s_at"	1497.34	2550.99	2583	2674.26	2075.29	3236.64	1984.39	2905.71	2301.81	2150.53	2419.68	2145.37	2233.83	2362.74	3030.16	2365.67	2352.94	2616.72	2036.45	2152.66	2825.03	4438.27	4897.1	4345.54	2468.13
"200654_at"	1316.86	878.96	1064.43	1143.26	1199.08	999.26	1212.51	1158.28	1190.56	991.46	1091.32	1275.02	1185.02	755.69	1078.61	1398.13	1548.49	1262.09	1213.29	1250.32	1281.45	566.57	696.96	739.7	654.71
"200655_s_at"	2424.1	3281.33	3121.72	3065.39	2575.28	3233.05	2991.37	3529.68	3148.86	2684.78	3032.7	3188.34	2827.38	3133.8	3440.46	2817.87	2978	2798.84	2660.79	2567.22	3284.54	3703.84	4392	3320.46	2576.87
"200656_s_at"	855.85	614.73	767.98	772.25	734.68	548.55	823.93	759.53	909.11	588.34	774.39	955.57	697.05	559.82	694.73	999.53	983.36	898.49	861.58	716.43	765.79	393.72	475.07	583.54	516.56
"200657_at"	1995.72	1534.05	1813.99	1765.84	2252.53	2021.23	1525.33	1451.14	1783.94	2161.81	2353.71	1846.83	1924.42	1769.64	1554.84	1940.79	1841.76	2124.56	1931.11	1575.09	846.19	1666.16	1350.64	1827.16	1563.46
"200658_s_at"	554.66	423.69	553.82	604.87	604.52	521.95	404.69	416.69	546.26	552.61	631.5	491.89	528.32	400.98	508.53	523.15	476.38	600.84	731.11	636.7	440.9	414.76	412.49	446.06	464.59
"200659_s_at"	488.11	411.7	416.53	458.53	495.01	398.02	419.95	433.4	436.15	482.67	517.85	468.26	470.39	456.81	360.26	382.9	449.9	516.01	439	388.82	442.47	382.16	352.63	353.01	369.3
"200660_at"	1488.72	325.35	642.65	1000.32	781.32	603.15	918.3	753.85	813.28	291.03	599.93	677.58	881.17	487.89	691.6	916.48	1227.62	659.34	1388.05	1273.57	1580.12	139.13	568.35	131.34	175.73
"200661_at"	1170.25	679.02	790.36	856.93	1090.79	825.22	889.07	960.23	1045.05	780.34	938.77	1156.19	998.94	646.48	921.32	1065.68	1088.45	1582.44	1094.5	952.09	1244.07	655.19	823.17	619.67	440.74
"200662_s_at"	1473.29	1902.25	1950.21	1572.47	1679.34	1544.06	1532.54	1576.35	1772.5	1941.04	1733.51	1611.35	1464.85	1562.89	1721.62	1557.95	1548.39	1548.7	1340.27	1454.62	922.62	1351.14	1601.69	1951.38	1575.68
"200663_at"	5179.07	2502	3027.85	3717.11	3829.67	2714.99	3457.06	3514.59	3528.6	2533.17	4230.4	4159.12	3706.4	2442.96	3334.99	3734.22	4036.9	5305.88	5104.98	4701.41	3781.82	1471.83	2315.92	1482.19	1403.53
"200664_s_at"	654.05	936.37	488.49	533.27	879.33	526.14	402.91	569.96	453.1	359.9	798.99	492.4	559.29	454.27	244.75	348.19	378.44	386.47	616.27	497.64	276.18	461.24	286.74	668.03	426.61
"200665_s_at"	7441.28	7615.81	8853.47	8846.26	5024.55	8582.75	7484.79	8706.33	7649.11	7433.88	4958.75	7031.87	7425.31	7611.62	7660.37	7405.14	7686.48	7932.64	6218.57	5872.14	4734.95	2040.16	4873.5	1627.48	1195.67
"200666_s_at"	1090.33	1421.64	842.61	857.46	1286.27	1262.72	563.89	1056.04	674.27	571.98	1070.51	697.71	864.01	782.39	644.09	682.83	743.66	625.24	1181.31	1163.69	525.93	688.5	571.24	979.28	532.2
"200667_at"	974.59	965.54	1141.63	1053.28	1123.68	1080.3	1082.74	1115.62	1036.92	1059.02	972.23	1001.94	1261.47	915.76	913.03	916.58	1047.61	912.08	1067.29	1115.82	934.99	1119.37	1017.66	1039.78	840.54
"200668_s_at"	1010.73	945.62	1171.08	1060.49	1015.66	746.22	1091.68	1105.41	1189.87	894.16	1263.02	1092.91	1221.24	774.53	768.53	1133.94	1077.23	1070.65	1169.74	751.12	757.56	982.91	877.92	1032.71	726.58
"200669_s_at"	1108.97	920.03	1130.82	898.77	1069.31	819.43	1089.33	971.82	1028.75	1015.13	1159.24	1103.93	1188.75	857.28	585.18	856.24	982.31	972.29	952.46	778.69	720.91	867.73	655.21	911.95	807.54
"200670_at"	666.65	335.66	426.16	579.02	527.96	348.5	593.18	662.11	390.13	342.15	591.33	492.54	609.57	334.05	431.39	451.15	582.37	839.54	663.21	539.91	1007.57	357.34	341.21	484.29	321.88
"200671_s_at"	416.66	490.28	544.88	428.17	329.38	300.41	449.11	484.02	437.1	437.87	467.12	484.62	406.47	325.53	314.92	350.3	336.05	420.52	318.49	250.29	268.23	458.77	375.77	448.66	364.41
"200672_x_at"	1154.65	1291.65	1105.77	913.48	712.7	806.53	1135.14	1236.65	1067.24	1138.79	1010.2	1328.21	1050.87	782.6	716.4	852.02	742.41	909.51	570.96	524.82	547.76	974.47	929.67	1021.14	772.17
"200673_at"	2231.45	2117.54	2450.77	2730.11	1897.59	2550.74	2520.4	2483.37	2265.46	1883.81	2601.71	2339.29	2663.88	1964.31	2589.47	2433.32	2879.09	2335.22	1975.8	2065.51	2060.4	1262.38	2208.46	1368.91	1652.46
"200674_s_at"	6060.19	4291.08	6122.73	5420.9	5472.78	5308.11	5758.96	5805.1	5085.25	4989.02	6261.83	5633.84	5461.2	5434.12	5432.91	5444.39	5893.84	5127.83	5742.57	5415.75	7391.89	4897.06	4949.85	4410.83	7788.75
"200675_at"	4040.76	5171.22	5451.66	5416.13	4436.73	5287.83	5381.87	5133.39	6003.35	5333.49	3417.28	5528.02	6143.65	5486.4	5322.82	5822.8	6488.13	5952.6	4445.44	4696.13	3653.45	2682	5298.85	2536.76	1566.95
"200676_s_at"	252.78	281.33	333.53	247.55	266.12	268.55	239.47	315.02	355.39	316.56	246.31	308.8	311.37	272.53	287.55	301.15	287.98	272.04	269.9	243.08	368.27	388.8	309.85	540.22	343.16
"200677_at"	4420.44	3057.2	4095.9	4316.07	2719.21	4049.69	3478.93	4209.69	3819.44	3311.55	3551.83	3642.04	4543.31	3052.87	3980.01	3523.07	3821.56	4161.83	3078.07	3164.81	3047.49	1101.13	2848.71	894.72	1378.96
"200678_x_at"	874.96	603.74	811.9	810.48	838.39	814.92	810.97	908.93	774.72	625.59	708.11	862.28	851.69	563.87	837.54	1077.89	1136.03	698.93	985.25	867.72	1159.72	344.25	502.96	344.36	447.96
"200679_x_at"	1576.1	1389.11	1741.71	1439.99	1223.78	1255.99	1351.78	1473.37	1346.61	1445.26	1610.13	1442.23	1424.94	1389.81	1376.96	1343.06	1432.53	1201.69	1318.62	1253.54	1213.9	1127.44	1171.36	1488.17	984.94
"200680_x_at"	4384.07	4409.62	5216.5	4887.36	3884.15	4936.13	4191.69	4499.06	4282.54	5176.14	4283.73	4549.23	4460.2	4878.33	5153.48	4665.8	4500.49	4077.49	4117.79	4970.29	4325.88	3657.7	4915.41	3957.06	2835.22
"200681_at"	1210.18	1244.23	1603.5	1362.28	1520.98	1416.29	1250.59	1645.13	1515.6	1253.66	1166.86	1236.17	1419.96	1256.45	1359.13	1418.25	1428.41	1597.56	1257.38	1226.51	1180.29	1173.12	1293.7	1375.01	648.24
"200682_s_at"	825.43	723.34	1060.95	898.96	1061.82	789.63	797.08	716.43	934.54	737.59	1014.56	889.34	974.09	669.74	741.08	912.75	955.55	761.94	930.59	730.41	869.68	710.35	655.97	851.61	682.92
"200683_s_at"	506.24	536.05	552.25	532.38	565.43	524.38	447.86	418.94	611.62	529.61	546.54	535.81	594.51	432.63	491.82	562.92	551.51	439.94	584.67	484.61	523.37	502.12	391.59	639.14	611.79
"200684_s_at"	395.77	456.38	547.05	421.33	496.54	426.61	447.64	425.6	581.01	553.08	474.39	532.65	532.92	488.08	411.64	474.77	417.81	448.19	426.33	405.38	446.41	622.71	427.22	741.2	565.82
"200685_at"	313.28	486.8	471.82	394.13	393.4	420.66	407.2	462.45	490.9	486.34	466.26	442	413.65	294.55	484.83	416.18	358.24	428.53	408.49	349.98	377.71	381.52	627.18	679.46	273.81
"200686_s_at"	694.89	939.96	1461.03	1138.47	959.1	1152.49	1197.62	1170.12	1322.93	920.72	1335.34	1182.84	1061.89	1242.78	2036.38	1425.48	1297.99	939.84	1328.47	1636.66	1154	988.5	1662.72	1313.04	734.57
"200687_s_at"	677.25	641.9	522.55	646.95	647.06	626.38	688.45	610.31	641.21	633.01	624.83	625.11	629.82	632.33	633.92	597.5	541.76	640.41	701.15	869.12	529.37	540.14	551.29	611.53	647.61
"200688_at"	206.94	176.4	191.23	187.1	193.87	231.37	203.23	207.36	192.55	201.49	228.44	170.68	175.09	200.08	200.9	192.33	189.66	216.28	221.84	244.97	190.81	230.2	215.59	239.16	239.07
"200689_x_at"	5289.96	4595.74	4223.21	4925.42	4383.11	4083.64	6118.04	5136.52	4927.09	4553.96	5436.96	5434.09	4858.41	5878.99	4979.02	5189.28	4706.08	5041.06	5352.26	5481.49	6230.11	4343.57	3844.24	3805.31	6825.2
"200690_at"	297.32	284.73	300.4	312.89	278.47	279.11	332.97	376.76	324.86	307.69	301.22	290.2	302.17	296.58	292.18	281.05	270.95	434.61	313.51	271.01	261.57	283.63	294.26	266.19	184.97
"200691_s_at"	750.14	683.91	797.17	776.03	679.78	704.1	853.64	1105.03	844.04	731.72	845.33	735.77	809.79	617.39	731.82	740.16	670.66	1221.89	871.64	828.68	689.36	846.66	907.77	911.22	560.32
"200692_s_at"	454.42	490.3	533.89	578.06	394.39	307.68	554.31	607.75	533.46	405.49	575.55	511.39	475.81	419.73	367.4	444.49	460.68	823.48	504.34	382.21	458.21	502.31	493.04	570.64	372.44
"200693_at"	1760.08	1928.2	2076.61	1875.38	2272.21	1796.63	1696.13	1562.96	2067.32	1924.17	2141.57	1998.11	2032.84	1753.69	1521.41	2041.22	2088.99	1614.69	1527.78	1311.31	1524.22	3162.26	1747.09	3064.02	2596.52
"200694_s_at"	919.07	1059.07	1422.39	1078.72	1042.89	1198.13	1218.02	1315.57	1227.74	1107.29	932.73	1171.96	1216.16	1145.38	1346.06	1153.92	1305.38	1155.65	1090.17	1071.65	1147.62	1466.71	1776.46	1787.44	1206.24
"200695_at"	1204.17	1127.67	959.27	1073.02	1039.78	855.91	955.96	793.54	1186.57	1128.17	977.48	1197.11	858.67	1085.41	847.68	1143.15	957.54	1004.25	1055.73	1007.65	568.21	1350.77	1174.14	1808.26	1810.58
"200696_s_at"	2058.31	1776.53	2363.21	2565.06	1635.05	2732.85	2360.65	2596.08	1812.62	1710.13	1151.1	2217.25	2322.65	1671.46	2098.26	1914.25	2600.82	2468.08	2055.4	1902.18	1470.6	835.61	2040.65	1060.23	606.09
